%   Freq/Hz         Power
 1.226807e+01  -1.566883e+00
 1.232910e+01  -2.230335e+00
 1.239014e+01  -1.862710e+00
 1.245117e+01  -2.144372e+00
 1.251221e+01  -2.158081e+00
 1.257324e+01  -1.746839e+00
 1.263428e+01  -1.933489e+00
 1.269531e+01  -1.616101e+00
 1.275635e+01  -2.345902e+00
 1.281738e+01  -1.926102e+00
 1.287842e+01  -2.385870e+00
 1.293945e+01  -2.098689e+00
 1.300049e+01  -1.935856e+00
 1.306152e+01  -1.893818e+00
 1.312256e+01  -1.634200e+00
 1.318359e+01  -1.934199e+00
 1.324463e+01  -1.659582e+00
 1.330566e+01  -1.307547e+00
 1.336670e+01  -1.764244e+00
 1.342773e+01  -1.856363e+00
 1.348877e+01  -1.289522e+00
 1.354980e+01  -1.718277e+00
 1.361084e+01  -1.018592e+00
 1.367188e+01  -9.563183e-01
 1.373291e+01  -1.447266e+00
 1.379395e+01  -1.134820e+00
 1.385498e+01  -1.290021e+00
 1.391602e+01  -9.906951e-01
 1.397705e+01  -1.244745e+00
 1.403809e+01  -1.328850e+00
 1.409912e+01  -9.692328e-01
 1.416016e+01  -1.139867e+00
 1.422119e+01  -9.369621e-01
 1.428223e+01  -1.913150e+00
 1.434326e+01  -1.740866e+00
 1.440430e+01  -1.430184e+00
 1.446533e+01  -1.525159e+00
 1.452637e+01  -2.095964e+00
 1.458740e+01  -1.623805e+00
 1.464844e+01  -1.680938e+00
 1.470947e+01  -1.807799e+00
 1.477051e+01  -1.615654e+00
 1.483154e+01  -5.242362e-01
 1.489258e+01  -1.633438e+00
 1.495361e+01  -9.728193e-01
 1.501465e+01  -1.194176e+00
 1.507568e+01  -1.636104e+00
 1.513672e+01  -8.853685e-01
 1.519775e+01  -8.563551e-01
 1.525879e+01  -1.314099e+00
 1.531982e+01  -1.052407e+00
 1.538086e+01  -1.185063e+00
 1.544189e+01  -9.849644e-01
 1.550293e+01  -9.197382e-01
 1.556396e+01  -1.238116e+00
 1.562500e+01  -8.816525e-01
