%Output from Claritas:XVIEW amplitude spectrum zoom window at Sun Aug 27 23:10:21 2023
%Power spectrum listed as dB (dBmin=-60)
%Spectrum averaged over 629 traces
%Maximum input Power : 0
%Time window : 0 to 15992ms
%SHOTID range 13172736 to 36044800

%   Freq/Hz         Power
 4.309082e+01  -2.075994e+01
 4.315186e+01  -2.148907e+01
 4.321289e+01  -2.108612e+01
 4.327393e+01  -2.136523e+01
 4.333496e+01  -2.138899e+01
 4.339600e+01  -2.149936e+01
 4.345703e+01  -2.129429e+01
 4.351807e+01  -2.180458e+01
 4.357910e+01  -2.183794e+01
 4.364014e+01  -2.154568e+01
 4.370117e+01  -2.156396e+01
 4.376221e+01  -2.239420e+01
 4.382324e+01  -2.212542e+01
 4.388428e+01  -2.232383e+01
 4.394531e+01  -2.233836e+01
 4.400635e+01  -2.240272e+01
 4.406738e+01  -2.250533e+01
 4.412842e+01  -2.248918e+01
 4.418945e+01  -2.240475e+01
 4.425049e+01  -2.292477e+01
 4.431152e+01  -2.301198e+01
 4.437256e+01  -2.300524e+01
 4.443359e+01  -2.371715e+01
 4.449463e+01  -2.332019e+01
 4.455566e+01  -2.360756e+01
 4.461670e+01  -2.324514e+01
 4.467773e+01  -2.369810e+01
 4.473877e+01  -2.368933e+01
 4.479980e+01  -2.378785e+01
 4.486084e+01  -2.410752e+01
 4.492188e+01  -2.404005e+01
 4.498291e+01  -2.386401e+01
 4.504395e+01  -2.444570e+01
 4.510498e+01  -2.469711e+01
 4.516602e+01  -2.439817e+01
 4.522705e+01  -2.472754e+01
 4.528809e+01  -2.462016e+01
 4.534912e+01  -2.468157e+01
 4.541016e+01  -2.477589e+01
 4.547119e+01  -2.478022e+01
 4.553223e+01  -2.502368e+01
 4.559326e+01  -2.476418e+01
 4.565430e+01  -2.530883e+01
 4.571533e+01  -2.514847e+01
 4.577637e+01  -2.497721e+01
 4.583740e+01  -2.529539e+01
 4.589844e+01  -2.534062e+01
 4.595947e+01  -2.542675e+01
