%   Freq/Hz         Amplitude
 1.002197e+02  2.923659e-03
 1.002808e+02  2.920671e-03
 1.003418e+02  2.911346e-03
 1.004028e+02  2.902143e-03
 1.004639e+02  2.888175e-03
 1.005249e+02  2.873597e-03
 1.005859e+02  2.853883e-03
 1.006470e+02  2.835359e-03
 1.007080e+02  2.812197e-03
 1.007690e+02  2.789632e-03
 1.008301e+02  2.766772e-03
 1.008911e+02  2.742195e-03
 1.009521e+02  2.718284e-03
 1.010132e+02  2.695226e-03
 1.010742e+02  2.672116e-03
 1.011353e+02  2.651712e-03
 1.011963e+02  2.630139e-03
 1.012573e+02  2.613889e-03
 1.013184e+02  2.599220e-03
 1.013794e+02  2.586826e-03
 1.014404e+02  2.577831e-03
 1.015015e+02  2.572924e-03
 1.015625e+02  2.570278e-03
 1.016235e+02  2.569786e-03
 1.016846e+02  2.574107e-03
 1.017456e+02  2.580267e-03
 1.018066e+02  2.591857e-03
 1.018677e+02  2.603475e-03
 1.019287e+02  2.619495e-03
 1.019897e+02  2.635600e-03
 1.020508e+02  2.652385e-03
 1.021118e+02  2.669747e-03
 1.021729e+02  2.688738e-03
 1.022339e+02  2.706573e-03
 1.022949e+02  2.724324e-03
 1.023560e+02  2.739989e-03
 1.024170e+02  2.756309e-03
 1.024780e+02  2.767831e-03
 1.025391e+02  2.780183e-03
 1.026001e+02  2.788812e-03
 1.026611e+02  2.795596e-03
 1.027222e+02  2.797579e-03
 1.027832e+02  2.800404e-03
 1.028442e+02  2.797798e-03
 1.029053e+02  2.793066e-03
 1.029663e+02  2.785204e-03
 1.030273e+02  2.775836e-03
 1.030884e+02  2.762585e-03
 1.031494e+02  2.747636e-03
 1.032104e+02  2.730319e-03
 1.032715e+02  2.712777e-03
 1.033325e+02  2.691624e-03
 1.033936e+02  2.671074e-03
 1.034546e+02  2.647200e-03
 1.035156e+02  2.625912e-03
 1.035767e+02  2.602325e-03
 1.036377e+02  2.583122e-03
 1.036987e+02  2.561507e-03
 1.037598e+02  2.542162e-03
 1.038208e+02  2.520899e-03
 1.038818e+02  2.506727e-03
 1.039429e+02  2.493129e-03
 1.040039e+02  2.484709e-03
 1.040649e+02  2.475382e-03
 1.041260e+02  2.472348e-03
 1.041870e+02  2.470016e-03
 1.042480e+02  2.473539e-03
 1.043091e+02  2.477043e-03
 1.043701e+02  2.487359e-03
 1.044312e+02  2.496390e-03
 1.044922e+02  2.511076e-03
 1.045532e+02  2.524716e-03
 1.046143e+02  2.542961e-03
 1.046753e+02  2.558024e-03
 1.047363e+02  2.578184e-03
 1.047974e+02  2.593235e-03
 1.048584e+02  2.613136e-03
 1.049194e+02  2.628190e-03
 1.049805e+02  2.645896e-03
 1.050415e+02  2.658314e-03
 1.051025e+02  2.673315e-03
 1.051636e+02  2.681481e-03
 1.052246e+02  2.691132e-03
 1.052856e+02  2.693530e-03
 1.053467e+02  2.699197e-03
 1.054077e+02  2.696931e-03
 1.054688e+02  2.697660e-03
 1.055298e+02  2.690061e-03
 1.055908e+02  2.684804e-03
 1.056519e+02  2.673336e-03
 1.057129e+02  2.663373e-03
 1.057739e+02  2.647038e-03
 1.058350e+02  2.632640e-03
 1.058960e+02  2.611973e-03
 1.059570e+02  2.594816e-03
 1.060181e+02  2.572065e-03
 1.060791e+02  2.552629e-03
 1.061401e+02  2.529820e-03
 1.062012e+02  2.510085e-03
 1.062622e+02  2.487542e-03
 1.063232e+02  2.470351e-03
 1.063843e+02  2.450355e-03
 1.064453e+02  2.436035e-03
 1.065063e+02  2.419209e-03
 1.065674e+02  2.409367e-03
 1.066284e+02  2.397614e-03
 1.066895e+02  2.393737e-03
 1.067505e+02  2.387620e-03
 1.068115e+02  2.390843e-03
 1.068726e+02  2.391007e-03
 1.069336e+02  2.399980e-03
 1.069946e+02  2.405825e-03
 1.070557e+02  2.419603e-03
 1.071167e+02  2.430837e-03
 1.071777e+02  2.448502e-03
 1.072388e+02  2.461949e-03
 1.072998e+02  2.481736e-03
 1.073608e+02  2.497409e-03
 1.074219e+02  2.517891e-03
 1.074829e+02  2.532281e-03
 1.075439e+02  2.550996e-03
 1.076050e+02  2.563501e-03
 1.076660e+02  2.578698e-03
 1.077271e+02  2.588296e-03
 1.077881e+02  2.600587e-03
 1.078491e+02  2.605871e-03
 1.079102e+02  2.612771e-03
 1.079712e+02  2.612847e-03
 1.080322e+02  2.615112e-03
 1.080933e+02  2.610520e-03
 1.081543e+02  2.607606e-03
 1.082153e+02  2.598593e-03
 1.082764e+02  2.590395e-03
 1.083374e+02  2.575669e-03
 1.083984e+02  2.564365e-03
 1.084595e+02  2.545740e-03
 1.085205e+02  2.530318e-03
 1.085815e+02  2.509347e-03
 1.086426e+02  2.491468e-03
 1.087036e+02  2.468993e-03
 1.087646e+02  2.450498e-03
 1.088257e+02  2.428631e-03
 1.088867e+02  2.411451e-03
 1.089478e+02  2.390699e-03
 1.090088e+02  2.375182e-03
 1.090698e+02  2.357907e-03
 1.091309e+02  2.346564e-03
 1.091919e+02  2.333457e-03
 1.092529e+02  2.328136e-03
 1.093140e+02  2.321216e-03
 1.093750e+02  2.321037e-03
 1.094360e+02  2.319536e-03
 1.094971e+02  2.325945e-03
 1.095581e+02  2.331063e-03
 1.096191e+02  2.342411e-03
 1.096802e+02  2.351557e-03
 1.097412e+02  2.367320e-03
 1.098022e+02  2.380560e-03
 1.098633e+02  2.399296e-03
 1.099243e+02  2.414223e-03
 1.099854e+02  2.434058e-03
 1.100464e+02  2.449270e-03
 1.101074e+02  2.466596e-03
 1.101685e+02  2.480200e-03
 1.102295e+02  2.497718e-03
 1.102905e+02  2.509339e-03
 1.103516e+02  2.523553e-03
 1.104126e+02  2.530786e-03
 1.104736e+02  2.539617e-03
 1.105347e+02  2.540697e-03
 1.105957e+02  2.544017e-03
 1.106567e+02  2.540865e-03
 1.107178e+02  2.540356e-03
 1.107788e+02  2.533365e-03
 1.108398e+02  2.528140e-03
 1.109009e+02  2.515895e-03
 1.109619e+02  2.505603e-03
 1.110229e+02  2.490191e-03
 1.110840e+02  2.476468e-03
 1.111450e+02  2.457486e-03
 1.112061e+02  2.441359e-03
 1.112671e+02  2.419614e-03
 1.113281e+02  2.401686e-03
 1.113892e+02  2.379708e-03
 1.114502e+02  2.362583e-03
 1.115112e+02  2.342620e-03
 1.115723e+02  2.327183e-03
 1.116333e+02  2.309311e-03
 1.116943e+02  2.297104e-03
 1.117554e+02  2.282924e-03
 1.118164e+02  2.275145e-03
 1.118774e+02  2.266790e-03
 1.119385e+02  2.264661e-03
 1.119995e+02  2.262077e-03
 1.120605e+02  2.264597e-03
 1.121216e+02  2.268613e-03
 1.121826e+02  2.278343e-03
 1.122437e+02  2.287299e-03
 1.123047e+02  2.301012e-03
 1.123657e+02  2.312851e-03
 1.124268e+02  2.329669e-03
 1.124878e+02  2.344654e-03
 1.125488e+02  2.363802e-03
 1.126099e+02  2.379523e-03
 1.126709e+02  2.398019e-03
 1.127319e+02  2.413005e-03
 1.127930e+02  2.430400e-03
 1.128540e+02  2.442093e-03
 1.129150e+02  2.456113e-03
 1.129761e+02  2.467157e-03
 1.130371e+02  2.475770e-03
 1.130981e+02  2.480375e-03
 1.131592e+02  2.485963e-03
 1.132202e+02  2.485496e-03
 1.132812e+02  2.486822e-03
 1.133423e+02  2.480589e-03
 1.134033e+02  2.477356e-03
 1.134644e+02  2.466997e-03
 1.135254e+02  2.459987e-03
 1.135864e+02  2.445964e-03
 1.136475e+02  2.434777e-03
 1.137085e+02  2.416596e-03
 1.137695e+02  2.402100e-03
 1.138306e+02  2.381198e-03
 1.138916e+02  2.365060e-03
 1.139526e+02  2.344163e-03
 1.140137e+02  2.327968e-03
 1.140747e+02  2.307129e-03
 1.141357e+02  2.292045e-03
 1.141968e+02  2.272400e-03
 1.142578e+02  2.259928e-03
 1.143188e+02  2.243641e-03
 1.143799e+02  2.235778e-03
 1.144409e+02  2.224515e-03
 1.145020e+02  2.222359e-03
 1.145630e+02  2.216205e-03
 1.146240e+02  2.219255e-03
 1.146851e+02  2.219461e-03
 1.147461e+02  2.228147e-03
 1.148071e+02  2.234464e-03
 1.148682e+02  2.247435e-03
 1.149292e+02  2.258786e-03
 1.149902e+02  2.275847e-03
 1.150513e+02  2.288390e-03
 1.151123e+02  2.307465e-03
 1.151733e+02  2.321250e-03
 1.152344e+02  2.341440e-03
 1.152954e+02  2.355665e-03
 1.153564e+02  2.375153e-03
 1.154175e+02  2.387917e-03
 1.154785e+02  2.404059e-03
 1.155396e+02  2.411920e-03
 1.156006e+02  2.422549e-03
 1.156616e+02  2.425765e-03
 1.157227e+02  2.432548e-03
 1.157837e+02  2.433415e-03
 1.158447e+02  2.438580e-03
 1.159058e+02  2.437666e-03
 1.159668e+02  2.437635e-03
 1.160278e+02  2.431281e-03
 1.160889e+02  2.426717e-03
 1.161499e+02  2.413675e-03
 1.162109e+02  2.403373e-03
 1.162720e+02  2.386149e-03
 1.163330e+02  2.373128e-03
 1.163940e+02  2.354691e-03
 1.164551e+02  2.340817e-03
 1.165161e+02  2.319894e-03
 1.165771e+02  2.303662e-03
 1.166382e+02  2.283163e-03
 1.166992e+02  2.267376e-03
 1.167603e+02  2.248150e-03
 1.168213e+02  2.233782e-03
 1.168823e+02  2.218872e-03
 1.169434e+02  2.208601e-03
 1.170044e+02  2.195845e-03
 1.170654e+02  2.190497e-03
 1.171265e+02  2.182836e-03
 1.171875e+02  2.183423e-03
 1.172485e+02  2.182017e-03
 1.173096e+02  2.189012e-03
 1.173706e+02  2.193541e-03
 1.174316e+02  2.204121e-03
 1.174927e+02  2.216319e-03
 1.175537e+02  2.231760e-03
 1.176147e+02  2.241718e-03
 1.176758e+02  2.260663e-03
 1.177368e+02  2.274821e-03
 1.177979e+02  2.294083e-03
 1.178589e+02  2.312575e-03
 1.179199e+02  2.325678e-03
 1.179810e+02  2.341418e-03
 1.180420e+02  2.357843e-03
 1.181030e+02  2.367445e-03
 1.181641e+02  2.382012e-03
 1.182251e+02  2.389908e-03
 1.182861e+02  2.400299e-03
 1.183472e+02  2.403385e-03
 1.184082e+02  2.407466e-03
 1.184692e+02  2.406911e-03
 1.185303e+02  2.407845e-03
 1.185913e+02  2.402232e-03
 1.186523e+02  2.398124e-03
 1.187134e+02  2.385771e-03
 1.187744e+02  2.382380e-03
 1.188354e+02  2.361087e-03
 1.188965e+02  2.354259e-03
 1.189575e+02  2.339607e-03
 1.190186e+02  2.325785e-03
 1.190796e+02  2.303195e-03
 1.191406e+02  2.289820e-03
 1.192017e+02  2.268426e-03
 1.192627e+02  2.253831e-03
 1.193237e+02  2.233989e-03
 1.193848e+02  2.218869e-03
 1.194458e+02  2.202614e-03
 1.195068e+02  2.191304e-03
 1.195679e+02  2.178267e-03
 1.196289e+02  2.170815e-03
 1.196899e+02  2.161591e-03
 1.197510e+02  2.159665e-03
 1.198120e+02  2.155192e-03
 1.198730e+02  2.163095e-03
 1.199341e+02  2.164403e-03
 1.199951e+02  2.174287e-03
 1.200562e+02  2.182392e-03
 1.201172e+02  2.196777e-03
 1.201782e+02  2.208657e-03
 1.202393e+02  2.225289e-03
 1.203003e+02  2.239140e-03
 1.203613e+02  2.258220e-03
 1.204224e+02  2.273248e-03
 1.204834e+02  2.292400e-03
 1.205444e+02  2.306508e-03
 1.206055e+02  2.324084e-03
 1.206665e+02  2.336155e-03
 1.207275e+02  2.351686e-03
 1.207886e+02  2.359760e-03
 1.208496e+02  2.371640e-03
 1.209106e+02  2.377365e-03
 1.209717e+02  2.384665e-03
 1.210327e+02  2.384759e-03
 1.210938e+02  2.387668e-03
 1.211548e+02  2.383437e-03
 1.212158e+02  2.382068e-03
 1.212769e+02  2.373948e-03
 1.213379e+02  2.367724e-03
 1.213989e+02  2.355452e-03
 1.214600e+02  2.345414e-03
 1.215210e+02  2.329907e-03
 1.215820e+02  2.316730e-03
 1.216431e+02  2.298450e-03
 1.217041e+02  2.283450e-03
 1.217651e+02  2.263160e-03
 1.218262e+02  2.249460e-03
 1.218872e+02  2.229162e-03
 1.219482e+02  2.214676e-03
 1.220093e+02  2.196429e-03
 1.220703e+02  2.182777e-03
 1.221313e+02  2.170864e-03
 1.221924e+02  2.161785e-03
 1.222534e+02  2.148912e-03
 1.223145e+02  2.147291e-03
 1.223755e+02  2.142796e-03
 1.224365e+02  2.145774e-03
 1.224976e+02  2.147416e-03
 1.225586e+02  2.154913e-03
 1.226196e+02  2.161206e-03
 1.226807e+02  2.173892e-03
 1.227417e+02  2.184229e-03
 1.228027e+02  2.200669e-03
 1.228638e+02  2.214962e-03
 1.229248e+02  2.233869e-03
 1.229858e+02  2.248697e-03
 1.230469e+02  2.268167e-03
 1.231079e+02  2.281472e-03
 1.231689e+02  2.299807e-03
 1.232300e+02  2.313038e-03
 1.232910e+02  2.329484e-03
 1.233521e+02  2.340450e-03
 1.234131e+02  2.353354e-03
 1.234741e+02  2.360373e-03
 1.235352e+02  2.368887e-03
 1.235962e+02  2.371515e-03
 1.236572e+02  2.375368e-03
 1.237183e+02  2.374359e-03
 1.237793e+02  2.375099e-03
 1.238403e+02  2.368688e-03
 1.239014e+02  2.364763e-03
 1.239624e+02  2.354303e-03
 1.240234e+02  2.346423e-03
 1.240845e+02  2.331945e-03
 1.241455e+02  2.320131e-03
 1.242065e+02  2.303415e-03
 1.242676e+02  2.289645e-03
 1.243286e+02  2.270755e-03
 1.243896e+02  2.255834e-03
 1.244507e+02  2.237141e-03
 1.245117e+02  2.222268e-03
 1.245728e+02  2.204369e-03
 1.246338e+02  2.191745e-03
 1.246948e+02  2.175956e-03
 1.247559e+02  2.166661e-03
 1.248169e+02  2.155436e-03
 1.248779e+02  2.150342e-03
 1.249390e+02  2.143718e-03
 1.250000e+02  2.092229e-03
